HumGen,HumGen
1017,9588
1017,112398
1017,7157
1017,8407
1017,7161
1017,1938
1017,117159
1017,6277
1017,6194
1017,6421
1017,2934
1017,4860
1017,1499
1017,16
1017,6143
1017,6279
1017,64087
1017,3098
1017,7533
1017,6626
1017,6135
1017,2946
1017,10857
1017,7283
1017,4282
1017,6167
1017,7317
1017,4942
1017,1915
1017,29968
1017,54205
1017,2597
1017,5300
1017,3185
1017,4809
1017,7280
1017,378
1017,116447
1017,3146
1017,2023
1017,301
1017,7345
1017,5591
1017,5216
1017,1072
1017,191
1017,6222
1017,4067
1017,4137
1017,598
1017,7919
1017,6147
1017,5646
1017,476
1017,9349
1017,1152
1017,8880
1017,6633
1017,2617
1017,595
1017,3978
1017,10971
1017,3728
1017,488
1017,5573
1017,7168
1017,2026
1017,52
1017,1613
1017,5879
1017,1017
1017,347
1017,3336
1017,10399
1017,11034
1017,8517
1017,5052
1017,1026
1017,5144
1017,6275
1017,1457
1017,3376
1017,9045
1017,821
1017,51520
1017,5272
1017,6202
1017,3065
1017,4914
1017,142
1017,6234
1017,3189
1017,790
1017,7531
1017,7316
1017,2950
1017,84790
1017,5479
1017,8565
1017,7184
1017,1503
1017,7272
1017,5315
1017,3276
1017,3320
1017,8570
1017,308
1017,5230
1017,6132
1017,5241
1017,7086
1017,1387
1017,3945
1017,6207
1017,5034
1017,5499
1017,7416
1017,5037
1017,373156
1017,7171
1017,471
1017,890
1017,1786
1017,3308
1017,3043
1017,983
1017,2171
1017,6218
1017,1381
1017,5832
1017,10606
1017,5321
1017,1192
1017,6301
1017,5478
1017,6203
1017,71
1017,6406
1017,7284
1017,5501
1017,3184
1017,513
1017,2237
1017,6331
1017,4069
1017,5859
1017,375
1017,2923
1017,7001
1017,7415
1017,3091
1017,6566
1017,1585
1017,3615
1017,11331
1017,3418
1017,56922
1017,2806
1017,55662
1017,302
1017,10095
1017,23450
1017,4513
1017,10109
1017,4627
1017,1459
1017,4522
1017,60
1017,1241
1017,836
1017,382
1017,5422
1017,5371
1017,506
1017,23420
1017,4255
1017,5110
1017,7203
1017,226
1017,6240
1017,8826
1017,653499
1017,3326
1017,6122
1017,10856
1017,283
1017,23193
1017,10632
1017,6193
1017,5111
1017,9131
1017,3417
1017,332
1017,140801
1017,11224
1017,5694
1017,7431
1017,6141
1017,87
1017,4087
1017,291
1017,875
1017,5226
1017,2099
1017,6223
1017,3939
1017,498
2890,5566
2890,2893
2890,2898
2890,1445
2890,3309
2890,10369
2890,841
2890,818
2890,2895
2890,2890
2890,821
2890,7316
2890,5578
2890,8766
2890,2891
29943,7157
29943,7316
29943,51702
85320,1080
347,3763
347,51107
347,345274
347,4751
347,2
347,335
347,336
347,1017
347,347
347,493869
347,5728
347,2100
347,3725
347,6462
347,2099
8542,335
3742,3699
3742,3320
3742,3738
3742,3326
3697,5290
3697,2335
3697,213
1066,1066
1066,2990
1066,10682
1429,203068
1429,2760
1429,2395
1429,1445
1429,51056
1429,55856
1429,8659
1429,9588
1429,6697
1429,2597
1429,51181
1429,1429
1429,7316
1429,2950
1429,7296
1429,7277
1429,3958
1429,204
1429,7001
1429,1459
1429,11315
1429,226
1429,4837
1429,6647
5911,2512
5911,5894
5911,5340
5911,90
5911,2475
5911,1915
5911,7046
5911,2906
5911,4905
5911,5911
5911,7316
5911,2342
5911,5265
5911,5898
5911,5876
5911,472
5911,7419
5911,2902
5911,6472
5911,6446
5911,4301
5161,5162
5161,5165
5161,6307
5161,9759
5161,6390
5161,1737
3737,819
3737,2185
3737,3741
3737,387
3737,3736
3737,3739
3737,3737
3737,2534
3737,4758
3737,1742
3737,3738
3336,231
3336,7167
3336,7295
3336,2879
3336,9446
3336,7412
3336,9104
3336,3028
3336,26227
3336,6470
3336,1159
3336,2027
3336,3094
3336,10963
3336,159
3336,3329
3336,1160
3336,2098
3336,217
3336,6303
3336,8407
3336,6697
3336,2280
3336,2805
3336,2739
3336,2335
3336,6648
3336,38
3336,1499
3336,10808
3336,1622
3336,1915
3336,5300
3336,25
3336,3029
3336,4482
3336,1072
3336,162466
3336,3613
3336,1152
3336,4350
3336,847
3336,1491
3336,2026
3336,1017
3336,3336
3336,11034
3336,1633
3336,333
3336,5860
3336,2272
3336,7316
3336,5479
3336,3320
3336,7086
3336,5037
3336,3308
3336,5962
3336,2171
3336,10606
3336,5478
3336,39
3336,7415
3336,1080
3336,6472
3336,836
3336,55163
3336,7203
3336,226
3336,3326
3336,18
3336,4329
3336,9131
3336,3417
3336,6646
3336,10105
3336,875
3336,2099
3336,6647
3420,5163
3420,2819
3420,112399
3420,3329
3420,7157
3420,1499
3420,3421
3420,1956
3420,4914
3420,7316
3420,3276
3420,1025
3420,154
3420,3725
3420,3091
3420,3418
3420,3419
3420,1080
3420,836
3420,3417
27095,79090
27095,7412
27095,2194
27095,351
27095,58485
27095,81551
27095,51399
27095,126003
27095,1956
27095,27095
27095,790
27095,7316
27095,122553
27095,8766
4327,176
8678,2911
8678,1019
8678,1832
8678,5970
8678,1021
8678,9261
8678,9097
8678,2648
8678,3309
8678,5894
8678,596
8678,7157
8678,6279
8678,2064
8678,5156
8678,2475
8678,367
8678,3064
8678,3146
8678,5591
8678,7525
8678,8877
8678,5294
8678,4170
8678,598
8678,841
8678,1969
8678,1468
8678,818
8678,1956
8678,5289
8678,369
8678,8678
8678,207
8678,10939
8678,695
8678,7316
8678,2264
8678,3320
8678,5230
8678,1612
8678,2935
8678,7867
8678,7284
8678,572
8678,836
8678,7015
8678,332
8678,4087
349565,3312
2892,2743
2892,2893
2892,4067
2892,4905
2892,1742
2892,154
2892,10988
2892,2891
211,2224
211,5328
211,3155
211,5163
211,4726
211,7083
211,3329
211,211
211,1026
211,7316
211,5291
211,817
211,5021
211,27349
211,1020
116362,27071
116362,8503
3717,3312
3717,2885
3717,5515
3717,6513
3717,5781
3717,1445
3717,2185
3717,5894
3717,1234
3717,1439
3717,2064
3717,3718
3717,5295
3717,7852
3717,4792
3717,3667
3717,25
3717,7525
3717,4067
3717,6777
3717,1956
3717,3191
3717,185
3717,445
3717,3717
3717,8517
3717,5159
3717,2534
3717,3480
3717,613
3717,7316
3717,5770
3717,2260
3717,3320
3717,10013
3717,6714
3717,4352
3717,7275
3717,5618
3717,3815
3717,6774
3717,7132
3717,5478
3717,5501
3717,3561
3717,3356
3717,7415
3717,5747
3717,238
3717,5724
3717,2057
3717,3643
3717,3326
10544,6389
10544,7316
10544,1508
10544,11194
10544,5624
10544,79001
10544,2149
51765,5515
51765,5601
51765,440
51765,5518
51765,55239
51765,351
51765,5894
51765,1738
51765,10381
51765,826
51765,1956
51765,59342
51765,51765
51765,3551
51765,7531
51765,1025
51765,471
51765,11212
51765,2100
51765,5516
51765,4643
51765,2048
834,1051
834,3832
834,2247
834,9817
834,64127
834,367
834,3064
834,4137
834,598
834,841
834,1956
834,3553
834,834
834,5272
834,142
834,7316
834,5321
834,831
28755,28639
4625,9817
4625,7534
4625,10016
4625,10971
4625,7316
4625,25824
4625,5534
4625,1080
4625,1133
3567,1439
3567,3576
3567,3567
8312,5515
8312,112399
8312,7157
8312,1499
8312,7283
8312,1915
8312,5300
8312,3064
8312,4214
8312,3728
8312,8312
8312,7316
8312,NH14
8312,3276
8312,5499
8312,2932
8312,5516
8312,5527
8312,10746
8312,1454
8312,5371
8312,4087
9568,2740
9568,4905
9568,9568
9568,2550
9568,207
9568,1813
9568,3350
5444,112724
5444,1191
5444,335
5444,213
5444,5446
5444,4712
5166,5160
5166,5163
5166,5165
5166,79731
5166,7316
5166,1737
5166,5164
5054,5328
5054,4843
5054,7448
5054,5340
5054,1991
5054,5684
5054,2322
5054,445
5054,5054
5054,5327
5054,7316
5054,7184
5054,51170
5054,5004
5054,4314
5054,4036
5054,2147
5054,23193
5054,5689
10399,6187
10399,2562
10399,5565
10399,3312
10399,43
10399,7412
10399,203068
10399,4543
10399,5515
10399,3845
10399,6134
10399,5536
10399,5781
10399,5518
10399,6124
10399,5604
10399,3689
10399,125
10399,7534
10399,3741
10399,1439
10399,6303
10399,7161
10399,6194
10399,2335
10399,5579
10399,1499
10399,6143
10399,2904
10399,5295
10399,7283
10399,387
10399,367
10399,1915
10399,378
10399,4772
10399,8792
10399,6222
10399,4067
10399,22927
10399,8880
10399,185
10399,2908
10399,1017
10399,10399
10399,8517
10399,6138
10399,1026
10399,5144
10399,2534
10399,3480
10399,51520
10399,3716
10399,6202
10399,55512
10399,4914
10399,7297
10399,7316
10399,7184
10399,3760
10399,5578
10399,54331
10399,50
10399,1025
10399,6714
10399,6207
10399,6531
10399,9212
10399,6774
10399,293
10399,3692
10399,7132
10399,6203
10399,5501
10399,154
10399,5580
10399,3725
10399,204
10399,3091
10399,238
10399,6915
10399,302
10399,3921
10399,1080
10399,4790
10399,2057
10399,3643
10399,3295
10399,6193
10399,2099
55034,5328
55034,7923
55034,335
55034,29968
55034,51564
55034,3191
55034,7316
55034,7086
79587,4191
79587,5163
79587,6391
79587,823
79587,3329
79587,301
79587,1072
79587,1956
79587,670
79587,5230
79587,2170
79587,5728
79587,5478
79587,3295
79587,5694
8630,8724
22949,128
22949,3094
22949,9588
22949,2805
22949,523
22949,1072
22949,10327
22949,445
22949,7316
22949,132
22949,5037
22949,25824
22949,2806
11034,54677
11034,7167
11034,58
11034,7263
11034,112399
11034,159
11034,8659
11034,6697
11034,6238
11034,6648
11034,4282
11034,6280
11034,26275
11034,7264
11034,1017
11034,3336
11034,7316
11034,84790
11034,4629
11034,1025
11034,7086
11034,3945
11034,160287
11034,2170
11034,373156
11034,2100
11034,8942
11034,71
11034,25824
11034,3958
11034,3725
11034,7415
11034,3418
11034,6462
11034,1080
11034,4627
11034,60
11034,11315
11034,18
11034,4831
11034,3939
11034,6647
5653,351
5653,2244
5653,2243
5653,462
5653,10381
5653,5653
5653,6622
5653,7277
5653,5345
652,7150
652,1191
652,3008
652,6134
652,3309
652,4134
652,6124
652,811
652,6194
652,6143
652,6135
652,6147
652,9349
652,652
652,9045
652,5627
652,6202
652,7316
652,6132
652,6207
652,6203
652,6733
652,6122
652,6141
6890,80777
6890,51109
6890,6195
6890,5696
6890,7417
6890,5693
6890,811
6890,345274
6890,567
6890,6389
6890,1131
6890,488
6890,6554
6890,6890
6890,821
6890,7316
6890,1537
6890,22820
6890,5034
6890,5698
6890,2923
6890,3105
6890,27349
6890,3163
6890,2099
784,782
784,785
784,7544
784,775
784,783
784,774
784,3191
1513,6317
1513,3827
1513,1514
1513,1515
1513,1513
1513,6678
1513,2261
5338,5733
5338,2885
5338,203068
5338,2760
5338,1445
5338,1003
5338,1808
5338,4988
5338,5460
5338,54583
5338,2475
5338,2597
5338,1072
5338,3932
5338,1956
5338,1131
5338,2534
5338,673
5338,7316
5338,5770
5338,5578
5338,6714
5338,5580
5338,375
5338,3091
5338,60
5338,226
5338,87
3853,1832
3853,2885
3853,3066
3853,3868
3853,213
3853,7316
3853,9146
8517,5947
8517,3312
8517,1019
8517,7124
8517,2155
8517,5970
8517,203068
8517,3957
8517,5584
8517,5515
8517,2194
8517,7407
8517,3309
8517,5696
8517,112399
8517,596
8517,3329
8517,539
8517,2316
8517,9817
8517,64127
8517,3242
8517,5693
8517,5901
8517,7534
8517,5979
8517,112398
8517,54583
8517,2739
8517,5579
8517,7314
8517,2324
8517,5347
8517,6135
8517,3718
8517,7283
8517,2475
8517,387
8517,4792
8517,1915
8517,3064
8517,57407
8517,10454
8517,378
8517,5684
8517,301
8517,7010
8517,5591
8517,10206
8517,4067
8517,841
8517,3500
8517,9349
8517,3932
8517,1956
8517,2322
8517,3868
8517,3553
8517,19
8517,7846
8517,292
8517,7168
8517,1017
8517,3717
8517,10399
8517,8517
8517,2618
8517,1026
8517,2534
8517,3376
8517,821
8517,51520
8517,3551
8517,142
8517,207
8517,790
8517,2268
8517,7316
8517,7184
8517,3320
8517,6714
8517,1147
8517,353
8517,10382
8517,1387
8517,2932
8517,3308
8517,1612
8517,293
8517,7132
8517,10928
8517,5105
8517,472
8517,1192
8517,3856
8517,71
8517,5501
8517,6790
8517,4582
8517,10461
8517,4141
8517,817
8517,5588
8517,4791
8517,3416
8517,3091
8517,238
8517,3419
8517,4627
8517,8766
8517,10746
8517,4790
8517,382
8517,506
8517,51135
8517,3326
8517,6446
8517,10627
8517,6193
8517,51807
8517,7431
8517,3702
5595,6850
5595,7421
5595,5465
5595,6256
5595,644
5595,6720
5595,328
5595,1051
5595,3033
5595,5515
5595,2194
5595,9261
5595,440
5595,5781
5595,6195
5595,5292
5595,3297
5595,5894
5595,5604
5595,5148
5595,596
5595,1827
5595,5979
5595,7157
5595,8986
5595,3172
5595,5787
5595,7317
5595,3064
5595,2582
5595,6853
5595,3667
5595,4214
5595,7010
5595,5216
5595,4067
5595,4137
5595,841
5595,3161
5595,476
5595,3932
5595,5791
5595,9759
5595,2357
5595,5595
5595,673
5595,6197
5595,4914
5595,1645
5595,5327
5595,7316
5595,7155
5595,156
5595,10013
5595,5594
5595,5729
5595,1401
5595,6714
5595,6622
5595,1387
5595,8600
5595,5499
5595,7416
5595,3690
5595,1612
5595,6774
5595,2100
5595,64386
5595,7054
5595,5321
5595,8833
5595,3856
5595,5599
5595,708
5595,3958
5595,5580
5595,3725
5595,10988
5595,5207
5595,7415
5595,55576
5595,3091
5595,5605
5595,554
5595,11200
5595,2057
5595,1432
5595,3643
5595,5371
5595,506
5595,8826
5595,5743
5595,2697
5595,4087
5595,2099
5595,1725
4363,563
4363,328
4363,3845
4363,2194
4363,10728
4363,4715
4363,3265
4363,7417
4363,1915
4363,3191
4363,2908
4363,4363
4363,1457
4363,821
4363,4914
4363,7316
4363,1892
4363,7416
4363,2100
4363,10606
4363,7419
4363,9054
4363,7415
4363,3419
4363,498
23411,6187
23411,5947
23411,1431
23411,8346
23411,7421
23411,5465
23411,5970
23411,6720
23411,1460
23411,328
23411,1021
23411,5775
23411,8850
23411,3845
23411,2194
23411,31
23411,6096
23411,2648
23411,2101
23411,5468
23411,64802
23411,3309
23411,1859
23411,775
23411,3066
23411,112399
23411,5686
23411,3190
23411,3297
23411,6927
23411,3265
23411,3329
23411,5914
23411,3741
23411,7157
23411,7161
23411,1499
23411,9971
23411,5685
23411,3172
23411,5347
23411,5295
23411,1198
23411,5688
23411,2475
23411,4846
23411,367
23411,2597
23411,3667
23411,10062
23411,826
23411,191
23411,4137
23411,7358
23411,1111
23411,9759
23411,488
23411,6424
23411,3739
23411,23411
23411,1385
23411,4048
23411,1457
23411,3716
23411,7791
23411,5683
23411,80854
23411,142
23411,207
23411,790
23411,7316
23411,10914
23411,3276
23411,3320
23411,9212
23411,7171
23411,3815
23411,1786
23411,3308
23411,6774
23411,1606
23411,983
23411,1716
23411,8942
23411,5599
23411,4791
23411,3725
23411,3091
23411,9945
23411,6718
23411,4193
23411,1459
23411,11200
23411,1454
23411,3251
23411,5371
23411,10524
23411,5111
23411,NH22
23411,2099
23411,7376
57105,10800
57105,1622
57105,2023
57105,2897
57105,7531
57105,NH14
57105,7184
57105,5110
4718,51079
4718,3614
4718,4726
4718,374291
4718,4967
4718,4711
4718,7316
4718,6869
4718,1340
4718,4702
6010,5515
6010,9759
6010,6010
6010,7316
6010,156
6010,5578
6010,3308
6010,7415
54577,54600
54577,54575
5159,5290
5159,10188
5159,2885
5159,27
5159,5781
5159,5894
5159,7314
5159,5787
5159,2064
5159,5295
5159,5156
5159,25
5159,5296
5159,7525
5159,6777
5159,80310
5159,5791
5159,1956
5159,369
5159,3717
5159,5159
5159,2534
5159,573
5159,3716
5159,4914
5159,7297
5159,7316
5159,5770
5159,2260
5159,156
5159,3320
5159,5140
5159,6714
5159,5728
5159,3690
5159,6774
5159,4643
5159,7001
5159,5747
5159,3326
5159,8503
6567,80777
6567,7067
6567,7422
6567,4907
6567,6906
6567,6347
6403,1462
6403,2322
6403,6403
6403,710
4704,5447
4704,4697
4704,4698
4704,3030
4704,51079
4704,5160
4704,5163
4704,23410
4704,4728
4704,3845
4704,4726
4704,6391
4704,5162
4704,4722
4704,112399
4704,4715
4704,4719
4704,528
4704,374291
4704,4706
4704,4311
4704,4716
4704,3329
4704,7417
4704,4695
4704,811
4704,2762
4704,4714
4704,4701
4704,1738
4704,2335
4704,3098
4704,4725
4704,523
4704,2475
4704,4705
4704,4707
4704,4519
4704,4540
4704,29796
4704,444
4704,7384
4704,4711
4704,7381
4704,1345
4704,1956
4704,483
4704,1244
4704,488
4704,3106
4704,4723
4704,821
4704,4713
4704,4708
4704,4914
4704,1327
4704,10939
4704,7316
4704,4720
4704,7184
4704,1537
4704,5033
4704,5230
4704,6390
4704,7416
4704,4724
4704,4700
4704,1350
4704,4710
4704,509
4704,7419
4704,3725
4704,7385
4704,27089
4704,7415
4704,4731
4704,11331
4704,126328
4704,4709
4704,1080
4704,4513
4704,7386
4704,1312
4704,55967
4704,506
4704,8826
4704,10627
4704,1340
4704,9131
4704,4729
4704,6646
4704,4259
4704,23530
4704,4702
4704,498
4668,351
4668,7316
4157,55239
4157,5443
4157,7317
4157,191
4157,5836
4157,7316
4157,1080
5816,6720
5816,1128
10165,5447
10165,5160
10165,2885
10165,1445
10165,6195
10165,112399
10165,374291
10165,8604
10165,1499
10165,3098
10165,523
10165,7283
10165,7384
10165,5562
10165,1956
10165,9759
10165,7846
10165,488
10165,369
10165,213
10165,4723
10165,821
10165,51520
10165,3551
10165,6341
10165,4914
10165,1327
10165,7316
10165,7416
10165,2100
10165,154
10165,3725
10165,7415
10165,55662
10165,1080
10165,5538
10165,4790
10165,1312
10165,3295
10165,9131
10165,6646
10165,23530
189,2740
189,8399
189,38
189,189
189,7531
189,2342
1385,5566
1385,55869
1385,815
1385,8467
1385,1051
1385,9261
1385,6195
1385,1859
1385,3066
1385,7157
1385,7067
1385,1499
1385,8986
1385,3064
1385,25
1385,4772
1385,2908
1385,23411
1385,1385
1385,3065
1385,6197
1385,207
1385,7316
1385,10013
1385,1387
1385,5499
1385,2932
1385,6774
1385,2100
1385,472
1385,3725
1385,56302
1385,3091
1385,1432
1385,10524
1385,6446
1385,7431
2159,2157
2159,2155
2159,5564
2159,2152
2159,2572
2159,350
2159,462
2159,5340
2159,2159
2159,5627
2159,5327
2159,7316
2159,2677
2159,2153
2159,5104
2159,4259
57727,6421
57727,28960
57727,57727
57727,7316
57727,5501
57727,2099
5096,3030
5096,1460
5096,4728
5096,1445
5096,4722
5096,4719
5096,374291
5096,4967
5096,7417
5096,523
5096,7384
5096,5562
5096,4723
5096,7316
5096,4720
5096,1025
5096,5095
5096,5728
5096,2100
5096,509
5096,7419
5096,7385
5096,11331
5096,4790
5096,506
2618,112399
2618,5198
2618,5352
2618,159
2618,7453
2618,1738
2618,2335
2618,1915
2618,9759
2618,10056
2618,8517
2618,2618
2618,1646
2618,7791
2618,4914
2618,5860
2618,7316
2618,833
2618,471
2618,3308
2618,10606
2618,5478
2618,3725
2618,5471
2618,7536
2618,382
2618,6646
6570,5163
6570,4696
6570,84889
6570,51478
6570,4758
6570,3992
6570,2030
6570,7272
6570,23042
6570,622
6570,7277
6570,222
6570,6713
151531,151531
151531,7431
2162,7083
2162,2335
2162,2165
2162,2243
2162,3315
2162,2162
2162,1026
2162,5747
2162,2266
2162,2147
2162,5345
25797,10901
25797,7316
25797,1080
10726,55907
10726,4191
10726,819
10726,5564
10726,5536
10726,1476
10726,439
10726,6897
10726,1738
10726,1499
10726,5347
10726,28960
10726,2597
10726,2023
10726,4137
10726,9759
10726,7791
10726,4914
10726,7316
10726,10914
10726,3320
10726,7416
10726,3692
10726,6218
10726,3068
10726,3725
10726,3735
10726,382
10726,831
10726,5694
10726,5226
10726,6647
2559,2562
2559,3156
4048,3845
4048,8407
4048,6697
4048,23411
4048,4914
4048,7316
4048,10094
4048,226
4048,3417
4048,5236
6138,6187
6138,7124
6138,3845
6138,6134
6138,3066
6138,6124
6138,1615
6138,7534
6138,7157
6138,51121
6138,6194
6138,2335
6138,6143
6138,6135
6138,1915
6138,4809
6138,6222
6138,9221
6138,6147
6138,9349
6138,10971
6138,292
6138,10399
6138,3376
6138,9045
6138,6202
6138,4914
6138,6234
6138,7316
6138,23521
6138,1025
6138,6132
6138,6207
6138,6203
6138,7284
6138,5501
6138,708
6138,3725
6138,5859
6138,3615
6138,3921
6138,4193
6138,1080
6138,60
6138,6122
6138,6193
6138,140801
6138,11224
6138,6141
6138,6223
5052,3312
5052,1019
5052,7124
5052,4191
5052,128
5052,7295
5052,7412
5052,5518
5052,6195
5052,3066
5052,112399
5052,51056
5052,7170
5052,998
5052,7534
5052,9588
5052,6697
5052,2335
5052,38
5052,28960
5052,367
5052,2597
5052,30
5052,25
5052,5591
5052,1072
5052,5562
5052,7919
5052,5734
5052,4350
5052,1956
5052,10971
5052,847
5052,445
5052,1017
5052,5052
5052,4914
5052,7316
5052,50
5052,1025
5052,6622
5052,7086
5052,2932
5052,5037
5052,5728
5052,25824
5052,154
5052,3725
5052,7001
5052,1080
5052,5538
5052,4790
5052,1454
5052,1432
5052,1340
5052,1020
5052,6647
6532,3312
6532,10728
6532,10963
6532,811
6532,821
6532,6622
6532,3326
4326,7124
4326,4313
190,6720
190,2101
190,5468
190,2103
190,5460
190,8204
190,2516
190,367
190,2104
190,2908
190,9970
190,7316
190,5241
190,2100
190,6095
190,2099
4257,3030
4257,5162
4257,4967
4257,2103
4257,1727
4257,51706
4257,1950
4257,1938
4257,4696
4257,4056
4257,1956
4257,5879
4257,4257
4257,7316
4257,1025
4257,7879
4257,2100
4257,7419
4257,7385
4257,11331
4257,8766
4257,788
4257,506
4257,10632
4257,3163
9249,3191
9249,7316
12,65061
12,351
12,125
12,1990
12,10057
12,2064
12,1991
12,5684
12,1215
12,12
12,1504
12,2153
12,354
12,1511
12,4790
12,5422
12,4312
92483,7167
92483,4190
92483,3309
92483,823
92483,6611
92483,8659
92483,378
92483,55577
92483,7086
92483,8942
92483,3184
92483,11194
92483,375
92483,18
92483,6652
92483,3939
92483,6647
6818,6470
26013,84617
26013,3008
26013,5692
26013,5686
26013,5702
26013,5695
26013,5693
26013,7157
26013,7161
26013,5688
26013,347733
26013,5684
26013,5690
26013,8803
26013,5691
26013,488
26013,26013
26013,80854
26013,84790
26013,23468
26013,5033
26013,7415
26013,2746
26013,5111
26013,5689
26013,5694
26013,2584
3747,3746
57665,7316
57665,6869
3933,240
3933,4057
3933,4914
3933,7316
3933,2100
3933,4069
3933,55825
1026,6187
1026,5566
1026,3312
1026,1019
1026,1163
1026,7421
1026,51380
1026,7295
1026,1460
1026,1021
1026,203068
1026,4843
1026,7150
1026,50484
1026,8850
1026,6500
1026,7083
1026,351
1026,5292
1026,3309
1026,5162
1026,3066
1026,3190
1026,2244
1026,3242
1026,998
1026,7157
1026,2
1026,7161
1026,6279
1026,7314
1026,523
1026,347733
1026,1915
1026,2597
1026,25
1026,10381
1026,5684
1026,6777
1026,1111
1026,595
1026,9759
1026,10971
1026,7846
1026,1613
1026,1017
1026,211
1026,10399
1026,8517
1026,2162
1026,1457
1026,333
1026,3065
1026,142
1026,207
1026,7316
1026,5315
1026,3320
1026,10013
1026,208
1026,1387
1026,1508
1026,890
1026,6774
1026,983
1026,3181
1026,6203
1026,5599
1026,817
1026,3725
1026,5859
1026,7415
1026,3306
1026,572
1026,4193
1026,7123
1026,11200
1026,1432
1026,60
1026,836
1026,23564
1026,506
1026,4255
1026,5111
1026,1
1026,11224
1026,7431
1026,6141
1026,2099
1026,7376
1026,1020
3507,7083
3507,3309
3507,3250
3507,51776
3507,695
3507,3512
3507,2932
3507,7867
3507,5747
334,5290
334,3845
334,351
334,2904
334,2903
334,333
334,207
334,7316
334,5770
334,5578
334,983
334,5599
334,3725
334,3105
334,2902
334,4790
334,79001
334,10524
334,9146
334,NH22
5144,5566
5144,5142
5144,6711
5144,5290
5144,2885
5144,351
5144,3265
5144,5295
5144,25
5144,4067
5144,3191
5144,1017
5144,10399
5144,5144
5144,2534
5144,7316
5144,5530
5144,5594
5144,6714
5144,2932
5144,5534
5144,4193
1504,12
1504,5265
1504,5345
6414,7067
6414,1956
6285,3612
6285,100529063
6285,2247
6285,7157
6285,6271
6285,6277
6285,4137
6285,6280
6285,6285
6285,6275
6285,6282
6285,2260
6285,6714
6285,6286
6285,6273
6285,4193
6285,8826
6285,5236
1633,1445
1633,159
1633,5902
1633,3718
1633,5591
1633,3336
1633,1633
1633,6258
1633,4914
1633,7316
1633,7298
1633,1716
1633,5605
1633,3417
1633,332
2534,6850
2534,2911
2534,7124
2534,10188
2534,2885
2534,5775
2534,27
2534,5584
2534,1139
2534,6134
2534,5781
2534,1445
2534,6195
2534,2263
2534,2185
2534,3190
2534,8724
2534,778
2534,5894
2534,3265
2534,2954
2534,2316
2534,3741
2534,1439
2534,7454
2534,610
2534,2335
2534,1499
2534,2904
2534,887
2534,2064
2534,2516
2534,5295
2534,3667
2534,25
2534,2023
2534,10376
2534,5296
2534,7525
2534,8877
2534,2444
2534,4137
2534,841
2534,3932
2534,5791
2534,2903
2534,1215
2534,2322
2534,3553
2534,3728
2534,4915
2534,3984
2534,2908
2534,52
2534,3739
2534,3737
2534,3717
2534,10399
2534,5338
2534,8517
2534,5159
2534,5144
2534,2534
2534,2550
2534,1436
2534,1742
2534,2571
2534,6197
2534,2066
2534,7297
2534,3791
2534,4133
2534,695
2534,7316
2534,3760
2534,8529
2534,3320
2534,10013
2534,54331
2534,59341
2534,6714
2534,6622
2534,3815
2534,1604
2534,6774
2534,2321
2534,983
2534,7132
2534,3708
2534,7277
2534,5588
2534,5580
2534,960
2534,9054
2534,4836
2534,5747
2534,2902
2534,5329
2534,4627
2534,3362
2534,836
2534,5395
2534,7535
2534,3326
2534,9498
2534,831
2534,3702
2534,8503
2534,1020
2550,2885
2550,3763
2550,9097
2550,7534
2550,5295
2550,25
2550,6608
2550,623
2550,4905
2550,9568
2550,2534
2550,2550
2550,213
2550,7316
2550,1813
1557,5447
1557,1559
4758,328
4758,345274
4758,1915
4758,6554
4758,3739
4758,3737
4758,6570
4758,7316
4758,493869
4758,51170
4758,4582
4758,10682
79054,10946
79054,3767
3480,2911
3480,2224
3480,3312
3480,1019
3480,8841
3480,994
3480,5970
3480,11253
3480,815
3480,2770
3480,1191
3480,3845
3480,5781
3480,279
3480,1445
3480,351
3480,3309
3480,1586
3480,8411
3480,5604
3480,7534
3480,1487
3480,7157
3480,3482
3480,1938
3480,51176
3480,1499
3480,7314
3480,6135
3480,2064
3480,5295
3480,2475
3480,1915
3480,3667
3480,5591
3480,5296
3480,126003
3480,1956
3480,1111
3480,10971
3480,3728
3480,3630
3480,820
3480,292
3480,3191
3480,3717
3480,10399
3480,3480
3480,673
3480,3716
3480,4914
3480,207
3480,790
3480,7531
3480,7316
3480,5770
3480,6300
3480,10
3480,2264
3480,7184
3480,3320
3480,10013
3480,6714
3480,5728
3480,6774
3480,9344
3480,7277
3480,5580
3480,375
3480,5747
3480,11331
3480,4193
3480,5293
3480,3643
3480,3326
3480,3479
3480,5111
3480,3486
3480,7529
3480,3156
3480,2099
3480,8503
3480,1020
3480,498
213,3312
213,5142
213,8029
213,54677
213,4353
213,2155
213,629
213,3040
213,7083
213,351
213,3066
213,147
213,6510
213,6927
213,1120
213,5473
213,117159
213,2335
213,7276
213,2934
213,6279
213,5644
213,335
213,2243
213,3075
213,337
213,3315
213,197
213,1991
213,5684
213,5950
213,5562
213,1514
213,8911
213,336
213,5646
213,345
213,1675
213,3868
213,6262
213,344
213,767
213,3697
213,5444
213,3853
213,10165
213,2550
213,1373
213,7037
213,3861
213,7316
213,3857
213,710
213,3858
213,10928
213,472
213,1608
213,354
213,3852
213,6331
213,4193
213,5004
213,3848
213,4036
213,1432
213,2147
213,348
213,3778
213,6647
1646,1859
1646,8724
